image_id,class_name,label,image_path,liver_mask_path,spleen_mask_path,height,width,image_mean,image_std,image_p01,image_p99,liver_px,spleen_px,union_px,overlap_px,liver_frac,spleen_frac,union_frac,liver_mean,spleen_mean,liver_std,spleen_std,mean_ratio,mean_diff,liver_bbox_h,liver_bbox_w,spleen_bbox_h,spleen_bbox_w,liver_touches_border,spleen_touches_border,union_touches_border,liver_center_x,spleen_center_x,liver_left_of_spleen,flag_small_liver,flag_large_liver,flag_small_spleen,flag_large_spleen,flag_low_img_mean,flag_high_img_mean,flag_low_img_std,flag_high_img_std,flag_low_liver_mean,flag_high_liver_mean,flag_low_spleen_mean,flag_high_spleen_mean,flag_low_mean_ratio,flag_high_mean_ratio,flag_mask_overlap,flag_liver_border,flag_spleen_border,flag_bad_left_right_geometry,flag_count,review_priority,flag_summary
59,normal,0,data/images/normal/59.PNG,data/masks_liver/normal/59.PNG,data/masks_spleen/normal/59.PNG,588,749,104.61205189686021,93.18799810693748,0.0,255.0,97471,18602,116073,0,0.22131776609175044,0.042237722859504286,0.26355548895125475,192.58569215458957,214.01376196107947,18.673859607984824,19.273071043324308,0.8998752673192013,-21.4280698064899,383,371,178,202,0,0,0,216.86627817504694,603.8818406622944,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
6,normal,0,data/images/normal/6.PNG,data/masks_liver/normal/6.PNG,data/masks_spleen/normal/6.PNG,793,917,89.31702148433472,94.8326295000179,0.0,255.0,154152,35056,189208,0,0.21198573670104143,0.048208080244120786,0.2601938169451622,192.9401499818361,196.4153354632588,16.946007156350348,28.004823863407232,0.9823069494266667,-3.475185481422699,492,501,293,257,0,0,0,303.8487791270953,677.3012893655865,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
6 (2),normal,0,data/images/normal/6 (2).PNG,data/masks_liver/normal/6 (2).PNG,data/masks_spleen/normal/6 (2).PNG,706,989,79.95441069899204,92.47654355733867,0.0,255.0,122907,27852,150759,0,0.17602551580129297,0.039889206197349314,0.21591472199864228,171.1753602317199,195.9657834266839,20.96679815843815,27.741831846941114,0.8734961602226088,-24.790423194964006,412,484,243,258,0,0,0,351.3221866940044,727.372145626885,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
60,normal,0,data/images/normal/60.PNG,data/masks_liver/normal/60.PNG,data/masks_spleen/normal/60.PNG,606,705,100.80150738478103,81.4829763126032,0.0,255.0,145887,18794,164681,0,0.3414718067551436,0.043990356482456756,0.38546216323760035,172.34658331448313,170.18234542939237,15.25701136535575,17.178729974969464,1.0127171644444841,2.164237885090756,451,525,186,169,0,0,0,244.2577337254176,551.738320740662,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,watch,large_liver
61,normal,0,data/images/normal/61.PNG,data/masks_liver/normal/61.PNG,data/masks_spleen/normal/61.PNG,647,727,100.18000548505535,88.5681825457334,0.0,255.0,105819,16665,122484,0,0.22497018298399768,0.03542963077923928,0.26039981376323695,178.83666449314396,222.93873387338735,23.791208702309152,18.73923324801087,0.8021785204563483,-44.10206938024339,418,553,172,144,0,0,0,236.3372456742173,572.0449444944494,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,watch,high_spleen_mean
62,normal,0,data/images/normal/62.PNG,data/masks_liver/normal/62.PNG,data/masks_spleen/normal/62.PNG,571,774,111.26181684066668,90.17202209813404,0.0,255.0,120135,33719,153854,0,0.27182693221466486,0.07629527054851862,0.3481222027631835,194.1995754775877,194.8374803523236,20.65234386856782,23.055314718509027,0.9967259591413914,-0.6379048747359093,408,492,229,250,0,0,0,258.3234028384734,600.9754737684984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
63,normal,0,data/images/normal/63.PNG,data/masks_liver/normal/63.PNG,data/masks_spleen/normal/63.PNG,620,713,100.58097769533548,81.54435343852843,0.0,255.0,104437,16420,120857,0,0.23625073519431752,0.037144279057141565,0.27339501425145907,171.32794890699657,171.30730816077954,16.319793041998043,29.136838864061744,1.0001204837453705,0.020640746217026162,430,341,187,164,0,0,0,217.5648477072302,566.1084043848965,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
64,normal,0,data/images/normal/64.PNG,data/masks_liver/normal/64.PNG,data/masks_spleen/normal/64.PNG,642,826,94.54146960542494,93.46224812502246,0.0,255.0,105373,18023,123396,0,0.19870750454466596,0.03398693549968697,0.2326944400443529,191.86087517675307,182.3643677523165,17.95323649155973,33.490613038292686,1.0520743525141938,9.496507424436572,384,405,151,207,0,0,0,293.0959733518074,630.2036841813239,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
65,normal,0,data/images/normal/65.PNG,data/masks_liver/normal/65.PNG,data/masks_spleen/normal/65.PNG,747,911,65.35347096398768,76.34912612937936,0.0,255.0,115273,29536,144809,0,0.16939033117468041,0.04340229560760422,0.21279262678228464,158.85714781431906,160.9649241603467,20.462526822796917,29.73204734176452,0.9869053624947922,-2.1077763460276344,455,356,226,228,0,0,0,307.51147276465434,622.6979956663055,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
66,normal,0,data/images/normal/66.PNG,data/masks_liver/normal/66.PNG,data/masks_spleen/normal/66.PNG,639,889,83.32677253371497,81.68681504207795,0.0,255.0,129430,24988,154418,0,0.22784123815508978,0.043987459314064614,0.2718286974691544,168.98036004017615,156.76188570513847,13.294300391310538,22.150515085449534,1.0779428826218458,12.218474335037683,413,496,167,254,0,0,0,292.6520281233099,616.8790619497358,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
67,normal,0,data/images/normal/67.PNG,data/masks_liver/normal/67.PNG,data/masks_spleen/normal/67.PNG,867,1010,71.58810510808867,84.78992526438273,0.0,255.0,144013,52696,196709,0,0.1644603560702091,0.06017792090627748,0.22463827697648658,171.19222570184635,190.11790268711098,26.123621155708612,26.609126087452434,0.900452941999551,-18.92567698526463,506,552,285,278,0,0,0,349.598987591398,727.9946295734021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
68,normal,0,data/images/normal/68.PNG,data/masks_liver/normal/68.PNG,data/masks_spleen/normal/68.PNG,739,1006,64.00090391346104,82.66720496585064,0.0,255.0,113424,24335,137759,0,0.15256767917528657,0.03273323523002714,0.1853009144053137,180.39468719142334,170.88876104376413,16.349189187218666,30.14789916334538,1.0556263913084276,9.50592614765921,389,467,215,230,0,0,0,353.56518020877417,669.7892747072118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
69,normal,0,data/images/normal/69.PNG,data/masks_liver/normal/69.PNG,data/masks_spleen/normal/69.PNG,848,938,68.67368095506296,88.52159284091584,0.0,255.0,131387,19434,150821,0,0.16517857142857142,0.02443225248420968,0.1896108239127811,181.70717803131208,185.45631367706082,17.98891551028959,34.70351007790824,0.9797842599629072,-3.749135645748737,460,439,172,185,0,0,0,337.95692115658323,713.519244622826,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
7,normal,0,data/images/normal/7.PNG,data/masks_liver/normal/7.PNG,data/masks_spleen/normal/7.PNG,735,902,75.64028085735403,87.32053654863486,0.0,255.0,110686,25025,135711,0,0.16695476416730773,0.03774680603948897,0.2047015702067967,178.89840630251342,190.50805194805196,19.9937842867454,30.650182893253817,0.9390595491062823,-11.609645645538535,402,427,192,220,0,0,0,273.75453986954085,656.0492707292707,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
70,normal,0,data/images/normal/70.PNG,data/masks_liver/normal/70.PNG,data/masks_spleen/normal/70.PNG,692,891,100.73159501242353,84.51330264294879,0.0,255.0,112335,32473,144808,0,0.18219283392693797,0.052667004015751605,0.23485983794268958,159.5968665153336,164.41160348597296,21.691170006514408,21.357382602658223,0.9707153397979877,-4.814736970639359,486,389,277,255,0,0,0,226.81765255708373,702.515874726696,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
71,normal,0,data/images/normal/71.PNG,data/masks_liver/normal/71.PNG,data/masks_spleen/normal/71.PNG,666,949,95.93784986250739,94.09198994507652,0.0,255.0,132891,31055,163946,0,0.21025925820446367,0.04913501488843955,0.25939427309290325,194.5647184534694,186.47428755433907,18.21622711081631,30.128120781846057,1.0433863025398955,8.090430899130325,382,538,229,237,0,0,0,332.7448359934081,748.2259539526647,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
72,normal,0,data/images/normal/72.PNG,data/masks_liver/normal/72.PNG,data/masks_spleen/normal/72.PNG,612,802,117.12916238814728,88.25826092605593,0.0,255.0,141034,38391,179425,0,0.2873412873046143,0.07821744657962935,0.36555873388424365,181.9487783087766,175.32406032663906,15.240549832389457,20.984263957562273,1.0377855551143966,6.624717982137554,415,514,255,259,0,0,0,276.90471092077087,633.5747440806439,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
73,normal,0,data/images/normal/73.PNG,data/masks_liver/normal/73.PNG,data/masks_spleen/normal/73.PNG,647,861,99.14542236391672,88.92427576614719,0.0,255.0,122350,33417,155767,0,0.21963246790781002,0.05998739828422793,0.27961986619203794,185.84718430731508,190.90582637579675,14.450059370647372,26.861862265315732,0.973501892854618,-5.058642068481674,405,488,239,255,0,0,0,296.87334695545565,674.9062153993476,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
75,normal,0,data/images/normal/75.PNG,data/masks_liver/normal/75.PNG,data/masks_spleen/normal/75.PNG,676,858,95.97024523799672,84.32642091108085,0.0,255.0,122827,24017,146844,0,0.21176776872043143,0.04140804954414422,0.25317581826457564,179.12373500940348,181.60494649623183,26.048246653057312,20.55802457070596,0.9863373078705368,-2.4812114868283572,443,442,232,223,0,0,0,239.9831795940632,675.6751884082108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
76,normal,0,data/images/normal/76.PNG,data/masks_liver/normal/76.PNG,data/masks_spleen/normal/76.PNG,830,985,75.9820133325179,87.28902615224673,0.0,255.0,101284,57271,158555,0,0.12388722402299554,0.07005198458809858,0.19393920861109412,186.7994352513724,188.6985385273524,22.649481886682626,25.077906676743098,0.9899357764997183,-1.8991032759800248,419,344,393,226,0,0,0,322.28299632715925,735.3383911578286,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
77,normal,0,data/images/normal/77.PNG,data/masks_liver/normal/77.PNG,data/masks_spleen/normal/77.PNG,706,862,98.83674405000559,97.09643673607447,0.0,255.0,142764,18223,160987,0,0.2345885121234628,0.02994386859730648,0.2645323807207693,212.50365638396235,213.79262470504307,14.64711959700322,16.19636019488794,0.9939709364772056,-1.2889683210807164,463,508,151,170,0,0,0,331.4547014653554,700.3327114086594,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,watch,high_liver_mean
78,normal,0,data/images/normal/78.PNG,data/masks_liver/normal/78.PNG,data/masks_spleen/normal/78.PNG,717,966,80.8125817545501,84.75907364156187,0.0,255.0,144233,25426,169659,0,0.20824201368134423,0.036709778205139314,0.24495179188648353,176.22080245158875,171.50507354676316,11.776157985742888,23.231213664960872,1.0274961421245865,4.715728904825596,444,513,280,237,0,0,0,315.54870937996156,697.2677180838512,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
79,normal,0,data/images/normal/79.PNG,data/masks_liver/normal/79.PNG,data/masks_spleen/normal/79.PNG,686,812,82.03504287006851,91.61055814105073,0.0,255.0,99826,15808,115634,0,0.17921053009521895,0.028378980022691694,0.20758951011791063,184.48316069961734,213.864245951417,19.54270293294535,21.05404211213006,0.8626180548145849,-29.381085251799647,397,423,196,174,0,0,0,260.6764971049626,610.4522393724696,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
8,normal,0,data/images/normal/8.PNG,data/masks_liver/normal/8.PNG,data/masks_spleen/normal/8.PNG,795,1127,73.75447031971115,88.70893823466177,0.0,255.0,154933,21784,176717,0,0.17292304944947626,0.02431344974413063,0.1972364991936069,180.5948506773896,208.65359897172237,22.208066487480792,28.64660194290997,0.8655247295127646,-28.058748294332787,484,534,153,246,0,0,0,344.9135755455584,719.0763404333455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
80,normal,0,data/images/normal/80.PNG,data/masks_liver/normal/80.PNG,data/masks_spleen/normal/80.PNG,607,858,111.01932581421873,91.42724992719732,0.0,255.0,155356,23925,179281,0,0.2982991747406904,0.04593841084780129,0.34423758558849166,194.9158384613404,203.3973249738767,19.885669989415653,17.53938339439929,0.9583008897883663,-8.481486512536293,439,630,140,241,0,0,0,342.2371649630526,628.9660606060606,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
81,normal,0,data/images/normal/81.PNG,data/masks_liver/normal/81.PNG,data/masks_spleen/normal/81.PNG,787,939,85.55495383582794,79.31820816436993,0.0,255.0,152017,31236,183253,0,0.2057083084684158,0.04226833001124503,0.24797663847966084,166.6113066301795,171.14118325009605,20.06385913458685,24.580046465991465,0.9735313411569197,-4.529876619916536,528,416,262,216,0,0,0,246.48172243893774,729.2858880778589,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
82,normal,0,data/images/normal/82.PNG,data/masks_liver/normal/82.PNG,data/masks_spleen/normal/82.PNG,715,782,95.87219072487615,81.34409472610459,0.0,255.0,123265,26289,149554,0,0.2204585695634289,0.04701768819415878,0.26747625775758765,168.10034478562446,185.1140781315379,16.532182920711104,18.134946746399653,0.9080905438109661,-17.013733345913437,428,407,227,224,0,0,0,232.12019632499087,631.910799193579,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
83,normal,0,data/images/normal/83.PNG,data/masks_liver/normal/83.PNG,data/masks_spleen/normal/83.PNG,767,942,60.487142117661385,78.63823493499743,0.0,255.0,103361,12268,115629,0,0.1430574355652624,0.016979601779342685,0.1600370373446051,176.66265806251874,179.54287577437236,19.616381081210413,30.461211882593684,0.9839580452112666,-2.880217711853618,395,510,124,133,0,0,0,308.59690792465244,684.1134659276165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
84,normal,0,data/images/normal/84.PNG,data/masks_liver/normal/84.PNG,data/masks_spleen/normal/84.PNG,657,861,74.31394771221032,81.46167526086091,0.0,255.0,114987,24853,139840,0,0.2032732460397011,0.04393496642076662,0.24720821246046773,170.9106159826763,179.24407516195228,14.980575463610206,20.238329145617463,0.9535077512310841,-8.333459179275991,387,466,219,224,0,0,0,332.7112108325289,652.4897597875508,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
85,normal,0,data/images/normal/85.PNG,data/masks_liver/normal/85.PNG,data/masks_spleen/normal/85.PNG,739,1033,64.27083117737138,80.49678427458637,0.0,255.0,113100,20076,133176,0,0.14815552269032614,0.02629858774121121,0.17445411043153736,182.1070026525199,170.84035664474996,21.341348320420224,35.93423914443357,1.0659483810681203,11.266646007769936,412,398,200,210,0,0,0,344.52666666666664,716.3633691970512,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
86,normal,0,data/images/normal/86.PNG,data/masks_liver/normal/86.PNG,data/masks_spleen/normal/86.PNG,700,933,78.39818098300414,85.16515823602954,0.0,255.0,99922,20854,120776,0,0.1529964783340989,0.0319307916092482,0.1849272699433471,178.18872720722163,179.30833413254052,18.729705691387284,24.096662669231858,0.9937559627415463,-1.119606925318891,379,370,229,136,0,0,0,283.52512960108885,738.2835906780474,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
88,normal,0,data/images/normal/88.PNG,data/masks_liver/normal/88.PNG,data/masks_spleen/normal/88.PNG,696,872,87.3655917167563,84.43299609634346,0.0,255.0,119227,17276,136503,0,0.19644857903617,0.028465411789518086,0.22491399082568808,166.73984919523264,160.8347997221579,20.384783923051366,28.81034594918837,1.0367149923185823,5.90504947307474,439,418,163,209,0,0,0,281.7375510580657,688.4540981708728,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
89,normal,0,data/images/normal/89.PNG,data/masks_liver/normal/89.PNG,data/masks_spleen/normal/89.PNG,643,917,93.79385921025184,92.54325248756736,0.0,255.0,125812,19625,145437,0,0.2133741272083727,0.03328352817270462,0.2466576553810773,181.2699662989222,215.88596178343948,21.503504869422873,19.192207524932304,0.8396561034436434,-34.61599548451727,432,544,127,224,0,0,0,337.2829698279973,650.9699363057325,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
9,normal,0,data/images/normal/9.PNG,data/masks_liver/normal/9.PNG,data/masks_spleen/normal/9.PNG,750,865,67.05471445086705,83.72976730366436,0.0,255.0,97300,30906,128206,0,0.14998073217726396,0.047639306358381504,0.19762003853564547,168.18286742034942,171.58114929139973,19.915197200823414,23.21564391433887,0.980194311174165,-3.398281871050301,422,338,258,243,0,0,0,254.77034943473794,630.0556202679091,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
90,normal,0,data/images/normal/90.PNG,data/masks_liver/normal/90.PNG,data/masks_spleen/normal/90.PNG,657,1082,80.72429713282523,85.95483400384283,0.0,255.0,111696,25241,136937,0,0.15712489133095317,0.03550699561384999,0.19263188694480315,162.24623084085374,157.3684877778218,17.48437433271009,23.020319144306924,1.0309956720110498,4.877743063031943,424,389,219,259,0,0,0,287.3863253831829,726.4074323521255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
91,normal,0,data/images/normal/91.PNG,data/masks_liver/normal/91.PNG,data/masks_spleen/normal/91.PNG,866,912,66.21507814715773,75.809159714171,0.0,242.0,115477,28609,144086,0,0.14621191402293263,0.03622346136704348,0.1824353753899761,147.53368203191977,158.49882903981265,18.26499627615125,28.821347578258912,0.9308187448125731,-10.965147007892881,515,380,298,233,0,0,0,215.47876200455502,746.1930860917893,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
92,normal,0,data/images/normal/92.PNG,data/masks_liver/normal/92.PNG,data/masks_spleen/normal/92.PNG,852,888,70.51526350293956,75.20039821568858,0.0,242.0,159888,38175,198063,0,0.21133104935921837,0.0504575878695597,0.2617886372287781,156.65757905533874,159.10933857236412,14.809223237163769,12.387256714102838,0.9845907190387758,-2.45175951702538,497,592,262,222,0,0,0,328.47652731912336,695.3805893909627,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
93,normal,0,data/images/normal/93.PNG,data/masks_liver/normal/93.PNG,data/masks_spleen/normal/93.PNG,694,917,58.89306691724361,73.50364843583746,0.0,255.0,95485,17954,113439,0,0.15003975499608735,0.02821190512855163,0.17825166012463897,160.10811122165785,159.29597861200847,20.08048083358627,26.468894615751918,1.0050982555343044,0.8121326096493817,394,392,206,201,0,0,0,264.2123370162853,653.4395120864432,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
94,normal,0,data/images/normal/94.PNG,data/masks_liver/normal/94.PNG,data/masks_spleen/normal/94.PNG,689,982,59.36484589076527,80.15645413374179,0.0,255.0,105517,17089,122606,0,0.1559522789012087,0.025257242853215647,0.18120952175442434,162.60791152136622,170.93609924512845,17.13930066256763,23.869275298131353,0.9512789357437118,-8.328187723762227,380,430,158,205,0,0,0,331.67453585678135,645.7280706887472,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
95,normal,0,data/images/normal/95.PNG,data/masks_liver/normal/95.PNG,data/masks_spleen/normal/95.PNG,753,885,75.3938295781094,85.4599242517344,0.0,255.0,112382,15115,127497,0,0.16863919088242135,0.022681402450461807,0.19132059333288315,172.80904415297823,166.6210387032749,19.824759957227805,32.855448107936304,1.0371381937162507,6.188005449703326,415,447,168,157,0,0,0,270.2612251072236,669.0183923255045,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
97,normal,0,data/images/normal/97.PNG,data/masks_liver/normal/97.PNG,data/masks_spleen/normal/97.PNG,808,897,61.771031325540584,74.92305893865645,0.0,239.0,108189,21657,129846,0,0.14927232689824166,0.029880956323057054,0.17915328322129873,164.1920065810757,161.5245417186129,16.09468801247788,27.305315189853413,1.0165142944692294,2.6674648624627935,413,430,202,201,0,0,0,298.4876188891662,671.7930923027196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
98,normal,0,data/images/normal/98.PNG,data/masks_liver/normal/98.PNG,data/masks_spleen/normal/98.PNG,757,978,77.40256447660958,91.21112234863605,0.0,255.0,133749,21716,155465,0,0.1806574223403652,0.029332231145977692,0.20998965348634288,179.14289452631422,178.07694787253638,16.804221850850425,25.789421001478473,1.0059858710547698,1.0659466537778428,418,499,209,219,0,0,0,374.1220270805763,765.0299778964819,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
99,normal,0,data/images/normal/99.PNG,data/masks_liver/normal/99.PNG,data/masks_spleen/normal/99.PNG,665,1004,62.92020189917024,85.06311867594822,0.0,255.0,92284,20837,113121,0,0.1382200521223377,0.031208998592097775,0.16942905071443548,186.79239088032594,181.11892306953976,19.3734062508222,25.963664670515737,1.0313245390559402,5.673467810786178,364,434,219,146,0,0,0,354.43227428373285,700.6632432691846,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
10,fatty_liver,1,data/images/fatty_liver/10.PNG,data/masks_liver/fatty_liver/10.PNG,data/masks_spleen/fatty_liver/10.PNG,730,835,58.59584775654171,75.56760744767917,0.0,255.0,104108,9105,113213,0,0.1707948486588467,0.01493724879009105,0.18573209744893773,156.50270872555424,176.33322350356946,23.112263052031174,40.25153068044288,0.8875395386556106,-19.830514778015214,422,374,114,130,0,0,0,288.29722979982324,599.6277869302581,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
1000,fatty_liver,1,data/images/fatty_liver/1000.PNG,data/masks_liver/fatty_liver/1000.PNG,data/masks_spleen/fatty_liver/1000.PNG,669,870,116.97844956445545,77.34715298108574,0.0,255.0,198651,32186,230837,0,0.34130714911602494,0.055299555005755716,0.3966067041217807,153.66294154069197,203.18654073199528,23.707079866511446,13.330980146769285,0.7562653521775801,-49.523599191303305,564,684,202,267,0,0,0,291.5665463551656,685.9186292176723,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,watch,large_liver
1002,fatty_liver,1,data/images/fatty_liver/1002.PNG,data/masks_liver/fatty_liver/1002.PNG,data/masks_spleen/fatty_liver/1002.PNG,617,745,90.4489856743498,82.06470199363012,0.0,255.0,96122,21923,118045,0,0.20911315849586112,0.04769342891018459,0.2568065874060457,171.8480056594744,177.89294348401222,16.653221387945305,27.436271123268963,0.9660192322856228,-6.044937824537811,363,353,212,206,0,0,0,224.6012359293398,569.6641882953975,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
1003,fatty_liver,1,data/images/fatty_liver/1003.PNG,data/masks_liver/fatty_liver/1003.PNG,data/masks_spleen/fatty_liver/1003.PNG,670,737,94.30424876971992,82.58563095331064,0.0,255.0,116233,26701,142934,0,0.2353895380627392,0.05407359403795135,0.2894631321006906,170.57193740159852,176.01685330137448,19.386575116279765,26.041125840637445,0.9690659345016289,-5.444915899775964,415,373,219,215,0,0,0,240.90483769669544,597.6062319763305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
1004,fatty_liver,1,data/images/fatty_liver/1004.PNG,data/masks_liver/fatty_liver/1004.PNG,data/masks_spleen/fatty_liver/1004.PNG,542,667,74.88325486703143,76.62716464436478,0.0,254.0,12842,9458,22300,0,0.03552282899140836,0.026162195654940056,0.06168502464634841,151.56961532471578,173.69443857052232,11.925697467078772,27.09148393000642,0.8726221501361098,-22.12482324580654,208,118,175,90,0,0,0,95.71803457405389,578.056354408966,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,watch,small_liver
1005,fatty_liver,1,data/images/fatty_liver/1005.PNG,data/masks_liver/fatty_liver/1005.PNG,data/masks_spleen/fatty_liver/1005.PNG,572,690,89.20829532786054,79.65671727339021,0.0,254.0,99139,26180,125319,0,0.251188304449174,0.06633221850613155,0.3175205229553056,154.55359646556855,176.7764323911383,18.490478077475068,19.365873817320452,0.8742884642524767,-22.22283592556974,358,485,212,201,0,0,0,215.2930834484915,522.3640565317036,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
1006,fatty_liver,1,data/images/fatty_liver/1006.PNG,data/masks_liver/fatty_liver/1006.PNG,data/masks_spleen/fatty_liver/1006.PNG,624,727,94.8012291468275,88.59960488706948,0.0,255.0,121460,14089,135549,0,0.26774062709413465,0.031057119176101294,0.298797746270236,174.8352544047423,184.2585705160054,18.5068030002918,29.11187218487933,0.9488581886110815,-9.423316111263091,387,503,169,178,0,0,0,266.32008891816236,589.0276811697069,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
1008,fatty_liver,1,data/images/fatty_liver/1008.PNG,data/masks_liver/fatty_liver/1008.PNG,data/masks_spleen/fatty_liver/1008.PNG,645,786,83.05105035800935,79.95364425361157,0.0,255.0,120633,22250,142883,0,0.23794899106456002,0.043888198512732506,0.28183718957729254,141.87204164697886,179.389797752809,18.496062373336443,20.205715382445618,0.7908590267302329,-37.51775610583013,396,458,215,188,0,0,0,269.9037493886416,633.647011235955,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
1009,fatty_liver,1,data/images/fatty_liver/1009.PNG,data/masks_liver/fatty_liver/1009.PNG,data/masks_spleen/fatty_liver/1009.PNG,578,678,101.25276102111849,86.70754205969409,0.0,255.0,102364,24544,126908,0,0.2612099498831287,0.06263077849567729,0.32384072837880595,171.85562307061076,168.31034061277705,17.63804007573585,23.522880563844215,1.0210639549766356,3.545282457833707,398,421,235,219,0,0,0,227.9215544527373,520.6186848109518,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
1011,fatty_liver,1,data/images/fatty_liver/1011.PNG,data/masks_liver/fatty_liver/1011.PNG,data/masks_spleen/fatty_liver/1011.PNG,810,858,77.97164810498144,79.89821577006698,0.0,255.0,137472,32324,169796,0,0.19780713114046447,0.0465106909551354,0.24431782209559988,164.6196098114525,165.9330837767603,26.503680391831836,28.438365533380388,0.9920843093643749,-1.313473965307793,502,384,236,273,0,0,0,238.07274935986965,658.0295755475807,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
1012,fatty_liver,1,data/images/fatty_liver/1012.PNG,data/masks_liver/fatty_liver/1012.PNG,data/masks_spleen/fatty_liver/1012.PNG,609,700,116.81730940652123,84.37732183057662,0.0,255.0,121704,22357,144061,0,0.2854890921885996,0.05244428806005161,0.33793338024865116,163.3087901794518,182.9617122154135,18.798533312437616,22.67820714055097,0.8925845047547026,-19.652922035961723,434,459,191,208,0,0,0,202.13366857293104,569.6817104262647,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
